lettersIn,batchIn,wordIn,wordLengthIn,numWordsOut,numReadLettersOut,numNewLettersOut,timeOut
10,0,upon,4,717,2,2,0.32
10,0,utility,7,718,1,6,0.68
10,0,utilize,7,719,5,2,0.44
10,0,vague,5,720,0,5,0.52
10,0,validity,8,721,2,6,0.84
10,0,valley,6,722,3,3,0.44
10,0,valuable,8,723,3,5,0.64
10,0,variety,7,724,2,5,0.6
10,0,vegetable,9,725,1,8,1
10,0,vein,4,726,2,2,0.32
10,0,venture,7,727,2,5,0.6
10,0,verify,6,728,2,4,0.52
10,0,veteran,7,729,2,5,0.72
10,0,viable,6,730,1,5,0.56
10,0,villager,8,731,2,6,0.68
10,0,virtue,6,732,2,4,0.52
10,0,visual,6,733,2,4,0.68
10,0,wait,4,734,0,4,0.44
10,0,walk,4,735,2,2,0.32
10,0,war,3,736,2,1,0.24
10,0,washing,7,737,2,5,0.64
10,0,weird,5,738,1,4,0.6
10,0,welcome,7,739,2,5,0.6
10,0,west,4,740,2,2,0.32
10,0,whatever,8,741,1,7,0.76
10,0,whenever,8,742,2,6,0.8
10,0,which,5,743,2,3,0.44
10,0,whose,5,744,2,3,0.44
10,0,wildlife,8,745,1,7,0.76
10,0,window,6,746,2,4,0.64
10,0,wipe,4,747,2,2,0.32
10,0,wisdom,6,748,2,4,0.6
10,0,within,6,749,2,4,0.6
10,0,work,4,750,1,3,0.44
10,0,workforce,9,751,4,5,0.8
10,0,world,5,752,3,2,0.36
10,0,wow,3,753,2,1,0.24
10,0,youngster,9,754,0,9,1
10,1,a,1,0,0,1,0.16
10,1,absence,7,1,1,6,0.68
10,1,absurd,6,2,3,3,0.56
10,1,academic,8,3,1,7,0.76
10,1,accept,6,4,2,4,0.52
10,1,accident,8,5,3,5,0.72
10,1,accordance,10,6,3,7,0.84
10,1,accounting,10,7,4,6,0.8
10,1,acid,4,8,2,2,0.32
10,1,acre,4,9,2,2,0.44
10,1,actress,7,10,2,5,0.6
10,1,acute,5,11,2,3,0.4
10,1,ad,2,12,1,1,0.2
10,1,adaptation,10,13,2,8,0.88
10,1,add,3,14,2,1,0.32
10,1,adj,3,15,2,1,0.24
10,1,admit,5,16,2,3,0.44
10,1,adopt,5,17,2,3,0.4
10,1,adoption,8,18,5,3,0.52
10,1,advantage,9,19,2,7,0.92
10,1,adventure,9,20,3,6,0.72
10,1,advice,6,21,3,3,0.44
10,1,affordable,10,22,1,9,1.04
10,1,afterwards,10,23,2,8,0.88
10,1,aggression,10,24,1,9,0.92
10,1,alcohol,7,25,1,6,0.76
10,1,allocate,8,26,2,6,0.68
10,1,ally,4,27,3,1,0.28
10,1,analysis,8,28,1,7,0.8
10,1,ancient,7,29,2,5,0.72
10,1,anger,5,30,2,3,0.44
10,1,animal,6,31,2,4,0.52
10,1,annoyed,7,32,2,5,0.6
10,1,anxiety,7,33,2,5,0.72
10,1,anyway,6,34,2,4,0.52
10,1,apology,7,35,1,6,0.64
10,1,app,3,36,2,1,0.24
10,1,apparently,10,37,3,7,1.04
10,1,arguably,8,38,1,7,0.76
10,1,argue,5,39,4,1,0.32
10,1,arise,5,40,2,3,0.4
10,1,arms,4,41,2,2,0.4
10,1,arrest,6,42,2,4,0.64
10,1,artist,6,43,2,4,0.52
10,1,artistic,8,44,6,2,0.48
10,1,ask,3,45,1,2,0.28
10,1,assault,7,46,2,5,0.68
10,1,at,2,47,1,1,0.2
10,1,atrocity,8,48,2,6,0.68
10,1,attachment,10,49,2,8,0.88
10,1,auction,7,50,1,6,0.76
10,1,auto,4,51,2,2,0.32
10,1,baby,4,52,0,4,0.44
10,1,bacteria,8,53,2,6,0.68
10,1,balance,7,54,2,5,0.6
10,1,ballet,6,55,3,3,0.6
10,1,beauty,6,56,1,5,0.56
10,1,bed,3,57,2,1,0.24
10,1,beer,4,58,2,2,0.32
10,1,behave,6,59,2,4,0.6
10,1,belief,6,60,2,4,1.12
10,1,bell,4,61,3,1,0.6
10,1,belong,6,62,3,3,1.4000000000000001
10,1,benchmark,9,63,2,7,0.88
10,1,betray,6,64,2,4,0.52
10,1,between,7,65,3,4,0.64
10,1,bill,4,66,1,3,0.52
10,1,bite,4,67,2,2,0.32
10,1,bitter,6,68,3,3,0.48
10,1,blade,5,69,1,4,0.48
10,1,blame,5,70,3,2,0.36
10,1,blank,5,71,3,2,0.44
10,1,bless,5,72,2,3,0.4
10,1,blow,4,73,2,2,0.32
10,1,boil,4,74,1,3,0.36
10,1,boost,5,75,2,3,0.48
10,1,bother,6,76,2,4,0.56
10,1,bound,5,77,2,3,0.52
10,1,boyfriend,9,78,2,7,0.8
10,1,brand,5,79,1,4,0.52
10,1,breach,6,80,2,4,0.56
10,1,break,5,81,4,1,0.4
10,1,breakdown,9,82,5,4,0.64
10,1,breathe,7,83,4,3,0.48
10,1,breathing,9,84,6,3,0.56
10,1,bride,5,85,2,3,0.52
10,1,bridge,6,86,4,2,0.4
10,1,bright,6,87,3,3,0.44
10,1,buddy,5,88,1,4,0.48
10,1,buffer,6,89,2,4,0.52
10,1,bunch,5,90,2,3,0.48
10,1,burn,4,91,2,2,0.32
10,1,business,8,92,2,6,0.72
10,1,can,3,93,0,3,0.36
10,1,candidate,9,94,3,6,0.84
10,1,carpet,6,95,2,4,0.52
10,1,cd,2,96,1,1,0.2
10,1,cease,5,97,1,4,0.48
10,1,celebrate,9,98,2,7,0.8
10,1,central,7,99,2,5,0.76
10,1,century,7,100,4,3,0.6
10,1,ceremony,8,101,2,6,0.72
10,1,chapter,7,102,1,6,0.64
10,1,charm,5,103,3,2,0.44
10,1,charming,8,104,5,3,0.52
10,1,cheat,5,105,2,3,0.4
10,1,cheerful,8,106,3,5,0.64
10,1,chemical,8,107,3,5,0.72
10,1,chicken,7,108,2,5,0.6
10,1,choose,6,109,2,4,0.52
10,1,chunk,5,110,2,3,0.4
10,1,circle,6,111,1,5,0.64
10,1,circuit,7,112,4,3,0.48
10,1,city,4,113,2,2,0.32
10,1,clarity,7,114,1,6,0.64
10,1,clause,6,115,3,3,0.56
10,1,clean,5,116,2,3,0.44
10,1,clearly,7,117,4,3,0.52
10,1,clerk,5,118,3,2,0.36
10,1,closely,7,119,2,5,0.6
10,1,club,4,120,2,2,0.4
10,1,cluster,7,121,3,4,0.56
10,1,coffee,6,122,1,5,0.56
10,1,coincide,8,123,2,6,0.72
10,1,collection,10,124,2,8,0.96
10,1,colony,6,125,3,3,0.44
10,1,comedy,6,126,2,4,0.52
10,1,comfort,7,127,3,4,0.56
10,1,comment,7,128,3,4,0.72
10,1,commonly,8,129,4,4,0.68
10,1,community,9,130,4,5,0.68
10,1,company,7,131,3,4,0.56
10,1,compete,7,132,4,3,0.6
10,1,comply,6,133,4,2,0.4
10,1,component,9,134,4,5,0.4
10,1,compulsory,10,135,4,6,0.44
10,1,conceive,8,136,2,6,0.32
10,1,concern,7,137,5,2,0.2
10,1,concert,7,138,6,1,0.16
10,1,conference,10,139,3,7,0.4
10,1,confess,7,140,5,2,0.2
10,1,confidence,10,141,4,6,0.32
10,1,confused,8,142,4,4,0.32
10,1,connected,9,143,3,6,0.32
10,1,consent,7,144,3,4,0.24
10,1,contempt,8,145,3,5,0.28
10,1,convey,6,146,3,3,0.24
10,1,correct,7,147,2,5,0.28
10,1,correctly,9,148,7,2,0.2
10,1,cottage,7,149,2,5,0.28
10,1,county,6,150,2,4,0.28
10,1,coup,4,151,3,1,0.12
10,1,couple,6,152,4,2,0.16
10,1,craft,5,153,1,4,0.2
10,1,create,6,154,2,4,0.2
10,1,credible,8,155,3,5,0.36
10,1,criminal,8,156,2,6,0.36
10,1,crucial,7,157,2,5,0.32
10,1,cry,3,158,2,1,0.12
10,1,currency,8,159,1,7,0.4
10,1,damage,6,160,0,6,0.28
10,1,day,3,161,2,1,0.08
10,1,death,5,162,1,4,0.2
10,1,december,8,163,2,6,0.36
10,1,declare,7,164,3,4,0.24
10,1,decline,7,165,4,3,0.24
10,1,deed,4,166,2,2,0.12
10,1,default,7,167,2,5,0.32
10,1,defect,6,168,3,3,0.2
10,1,defender,8,169,4,4,0.28
10,1,definite,8,170,3,5,0.28
10,1,definitely,10,171,8,2,0.28
10,1,delighted,9,172,2,7,0.36
10,1,democracy,9,173,2,7,0.36
10,1,democratic,10,174,7,3,0.32
10,1,demon,5,175,4,1,0.16
10,1,dentist,7,176,2,5,0.24
10,1,departure,9,177,2,7,0.36
10,1,deputy,6,178,3,3,0.28
10,1,detention,9,179,2,7,0.32
10,1,devil,5,180,2,3,0.16
10,1,diagnosis,9,181,1,8,0.36
10,1,diagram,7,182,4,3,0.28
10,1,dig,3,183,2,1,0.08
10,1,digital,7,184,3,4,0.24
10,1,diplomat,8,185,2,6,0.28
10,1,diplomatic,10,186,8,2,0.32
10,1,director,8,187,2,6,0.28
10,1,disabled,8,188,2,6,0.32
10,1,disclosure,10,189,3,7,0.44
10,1,discovery,9,190,4,5,0.28
10,1,discretion,10,191,4,6,0.32
10,1,discuss,7,192,4,3,0.28
10,1,display,7,193,3,4,0.24
10,1,distant,7,194,3,4,0.28
10,1,distort,7,195,4,3,0.2
10,1,disturbing,10,196,4,6,0.4
10,1,divine,6,197,2,4,0.2
10,1,double,6,198,1,5,0.24
10,1,downstairs,10,199,2,8,0.4
10,1,drawing,7,200,1,6,0.36
10,1,drink,5,201,2,3,0.2
10,1,duration,8,202,1,7,0.32
10,1,dust,4,203,2,2,0.12
10,1,edit,4,204,0,4,0.24
10,1,effective,9,205,1,8,0.36
10,1,eighty,6,206,1,5,0.24
10,1,elect,5,207,1,4,0.2
10,1,eleven,6,208,3,3,0.28
10,1,eliminate,9,209,2,7,0.36
10,1,embody,6,210,1,5,0.24
10,1,emergence,9,211,2,7,0.32
10,1,emotion,7,212,2,5,0.32
10,1,employer,8,213,2,6,0.28
10,1,enable,6,214,1,5,0.24
10,1,enemy,5,215,2,3,0.16
10,1,enjoy,5,216,2,3,0.24
10,1,enrich,6,217,2,4,0.24
10,1,enter,5,218,2,3,0.16
10,1,enterprise,10,219,5,5,0.32
10,1,enthusiast,10,220,3,7,0.44
10,1,entitle,7,221,3,4,0.24
10,1,essay,5,222,1,4,0.2
10,1,establish,9,223,2,7,0.36
10,1,evening,7,224,1,6,0.36
10,1,event,5,225,4,1,0.12
10,1,evidence,8,226,2,6,0.32
10,1,evoke,5,227,2,3,0.16
10,1,exact,5,228,1,4,0.28
10,1,excellent,9,229,2,7,0.36
10,1,exception,9,230,4,5,0.28
10,1,exchange,8,231,3,5,0.32
10,1,excited,7,232,3,4,0.24
10,1,exciting,8,233,5,3,0.24
10,1,excuse,6,234,3,3,0.2
10,1,execution,9,235,2,7,0.4
10,1,executive,9,236,7,2,0.24
10,1,exercise,8,237,3,5,0.28
10,1,experiment,10,238,2,8,0.48
10,1,expertise,9,239,5,4,0.32
10,1,exploit,7,240,3,4,0.28
10,1,explosive,9,241,5,4,0.32
10,1,extend,6,242,2,4,0.28
10,1,extensive,9,243,5,4,0.36
10,1,extent,6,244,5,1,0.2
10,1,failed,6,245,0,6,0.28
10,1,failure,7,246,4,3,0.28
10,1,fantastic,9,247,2,7,0.36
10,1,fantasy,7,248,6,1,0.16
10,1,fast,4,249,2,2,0.12
10,1,fasten,6,250,4,2,0.24
10,1,fear,4,251,1,3,0.16
10,1,feeding,7,252,2,5,0.28
10,1,fellow,6,253,2,4,0.2
10,1,fibre,5,254,1,4,0.2
10,1,fiction,7,255,2,5,0.32
10,1,fight,5,256,2,3,0.16
10,1,file,4,257,2,2,0.12
10,1,finally,7,258,2,5,0.24
10,1,financial,9,259,4,5,0.36
10,1,fine,4,260,3,1,0.12
10,1,firm,4,261,2,2,0.16
10,1,fix,3,262,2,1,0.08
10,1,fixture,7,263,3,4,0.24
10,1,flag,4,264,1,3,0.16
10,1,flat,4,265,3,1,0.16
10,1,flavour,7,266,3,4,0.24
10,1,floor,5,267,2,3,0.16
10,1,flourish,8,268,3,5,0.28
10,1,focus,5,269,1,4,0.28
10,1,folding,7,270,2,5,0.24
10,1,food,4,271,2,2,0.12
10,1,foreigner,9,272,2,7,0.36
10,1,formation,9,273,3,6,0.4
10,1,former,6,274,4,2,0.16
10,1,formula,7,275,4,3,0.24
10,1,forward,7,276,3,4,0.24
10,1,founder,7,277,2,5,0.32
10,1,fourteen,8,278,3,5,0.28
10,1,freedom,7,279,1,6,0.28
10,1,fridge,6,280,2,4,0.2
10,1,friendly,8,281,3,5,0.32
10,1,frog,4,282,2,2,0.12
10,1,gallon,6,283,0,6,0.28
10,1,game,4,284,2,2,0.12
10,1,garage,6,285,2,4,0.24
10,1,gene,4,286,1,3,0.48
10,1,genuinely,9,287,3,6,0.72
10,1,giant,5,288,1,4,0.48
10,1,glass,5,289,1,4,0.48
10,1,globe,5,290,2,3,0.52
10,1,go,2,291,1,1,0.2
10,1,good,4,292,2,2,0.32
10,1,goodbye,7,293,4,3,0.52
10,1,grace,5,294,1,4,0.48
10,1,gravity,7,295,3,4,0.56
10,1,grin,4,296,2,2,0.44
10,1,growth,6,297,2,4,0.52
10,1,guess,5,298,1,4,0.48
10,1,guest,5,299,4,1,0.32
10,1,handful,7,300,0,7,0.72
10,1,harbour,7,301,2,5,0.72
10,1,harvest,7,302,3,4,0.56
10,1,hat,3,303,2,1,0.24
10,1,headline,8,304,1,7,0.92
10,1,health,6,305,3,3,0.6
10,1,her,3,306,2,1,0.24
10,1,hers,4,307,3,1,0.28
10,1,hesitate,8,308,2,6,0.68
10,1,highlight,9,309,1,8,0.96
10,1,hint,4,310,2,2,0.32
10,1,holiday,7,311,1,6,0.68
10,1,horror,6,312,2,4,0.52
10,1,household,9,313,2,7,0.88
10,1,how,3,314,2,1,0.24
10,1,humour,6,315,1,5,0.56
10,1,hunger,6,316,2,4,0.52
10,1,hydrogen,8,317,1,7,0.76
10,1,hypothesis,10,318,2,8,1
10,1,i,1,319,0,1,0.16
10,1,icon,4,320,1,3,0.4
10,1,ideal,5,321,1,4,0.48
10,1,identical,9,322,3,6,0.84
10,1,identity,8,323,6,2,0.48
10,1,ignorance,9,324,1,8,0.88
10,1,ill,3,325,1,2,0.32
10,1,illegal,7,326,3,4,0.76
10,1,image,5,327,1,4,0.48
10,1,imagery,7,328,5,2,0.44
10,1,impatient,9,329,2,7,0.8
10,1,import,6,330,3,3,0.56
10,1,important,9,331,6,3,0.6
10,1,improve,7,332,3,4,0.56
10,1,inclusion,9,333,1,8,0.84
10,1,indicate,8,334,2,6,0.8
10,1,inevitable,10,335,2,8,0.92
10,1,inform,6,336,2,4,0.52
10,1,injure,6,337,2,4,0.64
10,1,insert,6,338,2,4,0.52
10,1,inspect,7,339,3,4,0.56
10,1,inspection,10,340,7,3,0.64
10,1,instant,7,341,3,4,0.64
10,1,insurance,9,342,3,6,0.76
10,1,intake,6,343,2,4,0.52
10,1,integral,8,344,3,5,0.64
10,1,intense,7,345,4,3,0.6
10,1,intensify,9,346,6,3,0.6
10,1,interior,8,347,4,4,0.6
10,1,into,4,348,3,1,0.28
10,1,involved,8,349,2,6,0.8
10,1,iron,4,350,1,3,0.36
10,1,jewellery,9,351,0,9,0.92
10,1,journalism,10,352,1,9,1.08
10,1,joy,3,353,2,1,0.24
10,1,just,4,354,1,3,0.4
10,1,justify,7,355,4,3,0.48
10,1,key,3,356,0,3,0.36
10,1,kick,4,357,1,3,0.36
10,1,knife,5,358,1,4,0.6
10,1,know,4,359,2,2,0.4
10,1,lad,3,360,0,3,0.4
10,1,landmark,8,361,2,6,0.84
10,1,laugh,5,362,2,3,0.48
10,1,law,3,363,2,1,0.32
10,1,leadership,10,364,1,9,1.08
10,1,leaf,4,365,3,1,0.32
10,1,leaflet,7,366,4,3,0.56
10,1,league,6,367,3,3,0.52
10,1,legitimate,10,368,2,8,1
10,1,lemon,5,369,2,3,0.44
10,1,lens,4,370,2,2,0.32
10,1,lesbian,7,371,2,5,0.6
10,1,lie,3,372,1,2,0.4
10,1,likelihood,10,373,2,8,0.92
10,1,limb,4,374,2,2,0.32
10,1,lion,4,375,2,2,0.32
10,1,literature,10,376,2,8,1
10,1,litter,6,377,3,3,0.48
10,1,live,4,378,2,2,0.32
10,1,liver,5,379,4,1,0.32
10,1,local,5,380,1,4,0.48
10,1,located,7,381,4,3,0.6
10,1,look,4,382,2,2,0.36
10,1,lot,3,383,2,1,0.24
10,1,loudly,6,384,2,4,0.52
10,1,machinery,9,385,0,9,0.92
10,1,mail,4,386,2,2,0.44
10,1,mandatory,9,387,2,7,0.8
10,1,map,3,388,2,1,0.24
10,1,maximum,7,389,2,5,0.6
10,1,meal,4,390,1,3,0.48
10,1,mean,4,391,3,1,0.28
10,1,mechanical,10,392,2,8,0.92
10,1,media,5,393,2,3,0.44
10,1,medication,10,394,4,6,0.88
10,1,mentor,6,395,2,4,0.56
10,1,merely,6,396,2,4,0.64
10,1,merger,6,397,3,3,0.56
10,1,metre,5,398,2,3,0.48
10,1,mind,4,399,1,3,0.52
10,1,minister,8,400,3,5,0.68
10,1,ministry,8,401,6,2,0.48
10,1,miserable,9,402,2,7,0.8
10,1,misleading,10,403,3,7,0.92
10,1,missing,7,404,3,4,0.56
10,1,model,5,405,1,4,0.48
10,1,moment,6,406,2,4,0.6
10,1,monthly,7,407,2,5,0.6
10,1,most,4,408,2,2,0.32
10,1,mouth,5,409,2,3,0.44
10,1,movie,5,410,2,3,0.48
10,1,mum,3,411,1,2,0.36
10,1,museum,6,412,2,4,0.64
10,1,music,5,413,3,2,0.4
10,1,must,4,414,3,1,0.28
10,1,naked,5,415,0,5,0.52
10,1,nasty,5,416,2,3,0.4
10,1,nature,6,417,2,4,0.68
10,1,needle,6,418,1,5,0.68
10,1,neutral,7,419,2,5,0.76
10,1,night,5,420,1,4,0.56
10,1,noise,5,421,1,4,0.68
10,1,nomination,10,422,2,8,0.92
10,1,norm,4,423,2,2,0.36
10,1,normal,6,424,4,2,0.44
10,1,north,5,425,3,2,0.44
10,1,note,4,426,2,2,0.44
10,1,novel,5,427,2,3,0.44
10,1,numerous,8,428,1,7,0.76
10,1,nut,3,429,2,1,0.24
10,1,obviously,9,430,0,9,1.04
10,1,october,7,431,1,6,0.48
10,1,offence,7,432,1,6,0.4
10,1,offend,6,433,5,1,0.2
10,1,offensive,9,434,5,4,0.4
10,1,official,8,435,3,5,0.28
10,1,once,4,436,1,3,0.16
10,1,online,6,437,2,4,0.24
10,1,opponent,8,438,1,7,0.4
10,1,option,6,439,2,4,0.24
10,1,organic,7,440,1,6,0.28
10,1,outbreak,8,441,1,7,0.32
10,1,outdoor,7,442,3,4,0.28
10,1,outing,6,443,3,3,0.2
10,1,overall,7,444,1,6,0.28
10,1,owe,3,445,1,2,0.12
10,1,pace,4,446,0,4,0.2
10,1,pad,3,447,2,1,0.16
10,1,page,4,448,2,2,0.12
10,1,paint,5,449,2,3,0.2
10,1,palace,6,450,2,4,0.2
10,1,pants,5,451,2,3,0.2
10,1,parade,6,452,2,4,0.28
10,1,park,4,453,3,1,0.12
10,1,partner,7,454,3,4,0.24
10,1,passport,8,455,2,6,0.32
10,1,password,8,456,4,4,0.32
10,1,patience,8,457,2,6,0.28
10,1,peaceful,8,458,1,7,0.32
10,1,peculiar,8,459,2,6,0.32
10,1,perfect,7,460,2,5,0.36
10,1,perhaps,7,461,3,4,0.28
10,1,persistent,10,462,3,7,0.4
10,1,philosophy,10,463,1,9,0.52
10,1,phone,5,464,2,3,0.2
10,1,physician,9,465,2,7,0.36
10,1,picture,7,466,1,6,0.28
10,1,pile,4,467,2,2,0.2
10,1,pioneer,7,468,2,5,0.24
10,1,pipe,4,469,2,2,0.12
10,1,place,5,470,1,4,0.2
10,1,plan,4,471,3,1,0.12
10,1,plane,5,472,4,1,0.2
10,1,planning,8,473,4,4,0.24
10,1,plastic,7,474,3,4,0.24
10,1,pleased,7,475,2,5,0.28
10,1,plot,4,476,2,2,0.2
10,1,police,6,477,1,5,0.24
10,1,pollution,9,478,3,6,0.32
10,1,population,10,479,2,8,0.4
10,1,poster,6,480,2,4,0.28
10,1,practical,9,481,1,8,0.36
10,1,praise,6,482,3,3,0.2
10,1,prayer,6,483,3,3,0.2
10,1,precedent,9,484,2,7,0.4
10,1,precise,7,485,4,3,0.2
10,1,pregnant,8,486,3,5,0.28
10,1,premier,7,487,3,4,0.28
10,1,premise,7,488,5,2,0.2
10,1,presence,8,489,3,5,0.28
10,1,principal,9,490,2,7,0.36
10,1,principle,9,491,7,2,0.32
10,1,printer,7,492,4,3,0.2
10,1,printing,8,493,5,3,0.24
10,1,prior,5,494,3,2,0.16
10,1,procedure,9,495,2,7,0.4
10,1,processing,10,496,5,5,0.32
10,1,processor,9,497,7,2,0.24
10,1,produce,7,498,3,4,0.28
10,1,profile,7,499,3,4,0.6
10,1,project,7,500,3,4,0.24
10,1,propaganda,10,501,3,7,0.36
10,1,proper,6,502,4,2,0.24
10,1,properly,8,503,6,2,0.2
10,1,proportion,10,504,4,6,0.36
10,1,propose,7,505,5,2,0.28
10,1,protester,9,506,3,6,0.32
10,1,pump,4,507,1,3,0.16
10,1,put,3,508,2,1,0.08
10,1,puzzle,6,509,2,4,0.2
10,1,quantity,8,510,0,8,0.4
10,1,race,4,511,0,4,0.2
10,1,radiation,9,512,2,7,0.36
10,1,railway,7,513,2,5,0.28
10,1,rational,8,514,2,6,0.4
10,1,reasoning,9,515,1,8,0.36
10,1,reception,9,516,2,7,0.36
10,1,recognize,9,517,3,6,0.4
10,1,record,6,518,4,2,0.16
10,1,recording,9,519,6,3,0.24
10,1,recount,7,520,4,3,0.2
10,1,recruit,7,521,3,4,0.28
10,1,recycle,7,522,3,4,0.24
10,1,reduce,6,523,2,4,0.2
10,1,reduction,9,524,5,4,0.28
10,1,refer,5,525,2,3,0.24
10,1,referee,7,526,5,2,0.2
10,1,reference,9,527,6,3,0.24
10,1,regard,6,528,2,4,0.2
10,1,regime,6,529,3,3,0.24
10,1,region,6,530,4,2,0.16
10,1,regional,8,531,6,2,0.2
10,1,regulatory,10,532,3,7,0.36
10,1,relative,8,533,2,6,0.36
10,1,religious,9,534,3,6,0.32
10,1,remind,6,535,2,4,0.2
10,1,removal,7,536,3,4,0.28
10,1,remove,6,537,5,1,0.16
10,1,reportedly,10,538,2,8,0.4
10,1,reporting,9,539,6,3,0.24
10,1,republic,8,540,3,5,0.36
10,1,research,8,541,2,6,0.28
10,1,residence,9,542,3,6,0.32
10,1,resolve,7,543,3,4,0.28
10,1,respective,10,544,3,7,0.36
10,1,retire,6,545,2,4,0.2
10,1,retrieve,8,546,3,5,0.28
10,1,reveal,6,547,2,4,0.28
10,1,revenge,7,548,4,3,0.2
10,1,revise,6,549,3,3,0.2
10,1,revival,7,550,4,3,0.2
10,1,revive,6,551,5,1,0.2
10,1,ritual,6,552,1,5,0.24
10,1,road,4,553,1,3,0.16
10,1,robbery,7,554,2,5,0.28
10,1,robust,6,555,3,3,0.2
10,1,root,4,556,2,2,0.2
10,1,routine,7,557,2,5,0.24
10,1,rubbish,7,558,1,6,0.28
10,1,ruin,4,559,2,2,0.12
10,1,sacred,6,560,0,6,0.32
10,1,salt,4,561,2,2,0.16
10,1,satisfied,9,562,2,7,0.36
10,1,satisfy,7,563,6,1,0.16
10,1,schedule,8,564,1,7,0.4
10,1,scheme,6,565,4,2,0.2
10,1,scholar,7,566,3,4,0.24
10,1,scientist,9,567,2,7,0.32
10,1,score,5,568,2,3,0.24
10,1,second,6,569,1,5,0.24
10,1,secret,6,570,3,3,0.2
10,1,secretary,9,571,6,3,0.24
10,1,secure,6,572,3,3,0.24
10,1,security,8,573,5,3,0.24
10,1,seminar,7,574,2,5,0.28
10,1,serious,7,575,2,5,0.24
10,1,seriously,9,576,7,2,0.28
10,1,setting,7,577,2,5,0.28
10,1,settler,7,578,4,3,0.2
10,1,severely,8,579,2,6,0.32
10,1,sexy,4,580,2,2,0.2
10,1,shape,5,581,1,4,0.2
10,1,share,5,582,3,2,0.16
10,1,shell,5,583,2,3,0.2
10,1,shift,5,584,2,3,0.16
10,1,shiny,5,585,3,2,0.2
10,1,shipping,8,586,3,5,0.28
10,1,shortage,8,587,2,6,0.28
10,1,sibling,7,588,1,6,0.28
10,1,signature,9,589,2,7,0.4
10,1,similarly,9,590,2,7,0.36
10,1,singing,7,591,2,5,0.28
10,1,six,3,592,2,1,0.08
10,1,skip,4,593,1,3,0.24
10,1,skirt,5,594,3,2,0.16
10,1,skull,5,595,2,3,0.16
10,1,slam,4,596,1,3,0.16
10,1,slip,4,597,2,2,0.16
10,1,smoking,7,598,1,6,0.36
10,1,soap,4,599,1,3,0.16
10,1,solid,5,600,2,3,0.2
10,1,some,4,601,2,2,0.12
10,1,sometimes,9,602,4,5,0.28
10,1,song,4,603,2,2,0.2
10,1,specify,7,604,1,6,0.28
10,1,speech,6,605,3,3,0.2
10,1,sphere,6,606,2,4,0.24
10,1,spin,4,607,2,2,0.12
10,1,spine,5,608,4,1,0.2
10,1,spokesman,9,609,2,7,0.32
10,1,stable,6,610,1,5,0.24
10,1,stall,5,611,3,2,0.16
10,1,stamp,5,612,3,2,0.2
10,1,stance,6,613,3,3,0.2
10,1,star,4,614,3,1,0.12
10,1,statistic,9,615,3,6,0.32
10,1,statue,6,616,4,2,0.16
10,1,stay,4,617,3,1,0.16
10,1,steadily,8,618,2,6,0.32
10,1,stem,4,619,3,1,0.12
10,1,stick,5,620,2,3,0.16
10,1,stop,4,621,2,2,0.16
10,1,storage,7,622,3,4,0.28
10,1,store,5,623,4,1,0.12
10,1,street,6,624,2,4,0.24
10,1,strength,8,625,4,4,0.28
10,1,strict,6,626,3,3,0.2
10,1,strike,6,627,4,2,0.24
10,1,striking,8,628,5,3,0.24
10,1,string,6,629,4,2,0.16
10,1,strong,6,630,3,3,0.2
10,1,studio,6,631,2,4,0.28
10,1,study,5,632,4,1,0.12
10,1,stumble,7,633,3,4,0.24
10,1,substance,9,634,1,8,0.36
10,1,such,4,635,2,2,0.2
10,1,sugar,5,636,2,3,0.16
10,1,super,5,637,2,3,0.16
10,1,suppose,7,638,3,4,0.24
10,1,surely,6,639,2,4,0.24
10,1,survival,8,640,3,5,0.36
10,1,suspension,10,641,2,8,0.4
10,1,swallow,7,642,1,6,0.28
10,1,sweater,7,643,2,5,0.32
10,1,sweep,5,644,3,2,0.16
10,1,swim,4,645,2,2,0.12
10,1,switch,6,646,3,3,0.2
10,1,symbolic,8,647,1,7,0.32
10,1,sympathy,8,648,3,5,0.36
10,1,symptom,7,649,4,3,0.2
10,1,table,5,650,0,5,0.24
10,1,tail,4,651,2,2,0.16
10,1,talent,6,652,2,4,0.28
10,1,tap,3,653,2,1,0.12
10,1,task,4,654,2,2,0.16
10,1,tea,3,655,1,2,0.12
10,1,television,10,656,2,8,0.36
10,1,tempt,5,657,2,3,0.24
10,1,tender,6,658,2,4,0.2
10,1,terribly,8,659,2,6,0.32
10,1,terrific,8,660,5,3,0.24
10,1,terrify,7,661,6,1,0.24
10,1,terror,6,662,4,2,0.16
10,1,thereafter,10,663,1,9,0.4
10,1,thereby,7,664,5,2,0.2
10,1,this,4,665,2,2,0.2
10,1,thorough,8,666,2,6,0.32
10,1,thumb,5,667,2,3,0.2
10,1,tighten,7,668,1,6,0.32
10,1,till,4,669,2,2,0.16
10,1,timing,6,670,2,4,0.32
10,1,to,2,671,1,1,0.08
10,1,tonight,7,672,2,5,0.24
10,1,tonne,5,673,3,2,0.16
10,1,too,3,674,2,1,0.08
10,1,tool,4,675,3,1,0.12
10,1,topic,5,676,2,3,0.24
10,1,torture,7,677,2,5,0.28
10,1,tournament,10,678,2,8,0.4
10,1,tragic,6,679,1,5,0.32
10,1,trainer,7,680,3,4,0.24
10,1,transport,9,681,3,6,0.32
10,1,trap,4,682,3,1,0.12
